20250302 185100;1.259820;1.260030;1.259820;1.259990;0
20250302 185200;1.259970;1.260030;1.259950;1.259960;0
20250302 185300;1.259970;1.260050;1.259970;1.260040;0
20250302 185400;1.260020;1.260470;1.259960;1.260460;0
20250302 185500;1.260450;1.260660;1.260440;1.260660;0
20250302 185600;1.260650;1.260660;1.260240;1.260260;0
20250302 185700;1.260250;1.260360;1.260180;1.260340;0
20250302 185800;1.260340;1.260340;1.260190;1.260250;0
20250302 185900;1.260220;1.260250;1.260200;1.260210;0
20250302 190000;1.260210;1.260210;1.259830;1.260040;0
20250302 190100;1.260040;1.260180;1.259920;1.260140;0
20250302 190200;1.260160;1.260170;1.259810;1.259820;0
20250302 190300;1.259820;1.259840;1.259430;1.259540;0
20250302 190400;1.259550;1.259700;1.259410;1.259420;0
20250302 190500;1.259430;1.259920;1.259430;1.259860;0
20250302 190600;1.259890;1.259950;1.259750;1.259820;0
20250302 190700;1.259820;1.259930;1.259820;1.259910;0
20250302 190800;1.259920;1.260190;1.259920;1.260170;0
20250302 190900;1.260170;1.260360;1.260120;1.260360;0
20250302 191000;1.260350;1.260480;1.260300;1.260410;0
20250302 191100;1.260390;1.260420;1.260200;1.260210;0
20250302 191200;1.260230;1.260300;1.260210;1.260250;0
20250302 191300;1.260240;1.260290;1.260180;1.260220;0
20250302 191400;1.260220;1.260310;1.260180;1.260210;0
20250302 191500;1.260200;1.260250;1.259990;1.260010;0
20250302 191600;1.260020;1.260570;1.260020;1.260570;0
20250302 191700;1.260580;1.260610;1.260400;1.260420;0
20250302 191800;1.260400;1.260740;1.260400;1.260620;0
20250302 191900;1.260640;1.260710;1.260560;1.260590;0
20250302 192000;1.260570;1.260690;1.260550;1.260590;0
20250302 192100;1.260600;1.260750;1.260410;1.260610;0
20250302 192200;1.260630;1.260740;1.260510;1.260520;0
20250302 192300;1.260520;1.260560;1.260440;1.260490;0
20250302 192400;1.260480;1.260590;1.260400;1.260490;0
20250302 192500;1.260490;1.260620;1.260490;1.260590;0
20250302 192600;1.260590;1.260680;1.260450;1.260660;0
20250302 192700;1.260680;1.260950;1.260610;1.260880;0
20250302 192800;1.260850;1.260890;1.260580;1.260600;0
20250302 192900;1.260580;1.260720;1.260580;1.260660;0
20250302 193000;1.260670;1.260730;1.260590;1.260680;0
20250302 193100;1.260670;1.260720;1.260520;1.260650;0
20250302 193200;1.260660;1.260870;1.260650;1.260830;0
20250302 193300;1.260830;1.260980;1.260810;1.260900;0
20250302 193400;1.260910;1.261050;1.260810;1.260820;0
20250302 193500;1.260810;1.260840;1.260590;1.260600;0
20250302 193600;1.260620;1.260710;1.260490;1.260700;0
20250302 193700;1.260700;1.260710;1.260490;1.260510;0
20250302 193800;1.260500;1.260510;1.260290;1.260310;0
20250302 193900;1.260310;1.260380;1.260270;1.260300;0
20250302 194000;1.260300;1.260530;1.260300;1.260510;0
20250302 194100;1.260520;1.260660;1.260490;1.260640;0
20250302 194200;1.260630;1.260630;1.260140;1.260210;0
20250302 194300;1.260210;1.260510;1.260210;1.260500;0
20250302 194400;1.260500;1.260600;1.260400;1.260400;0
20250302 194500;1.260420;1.260610;1.260400;1.260440;0
20250302 194600;1.260490;1.260500;1.260320;1.260320;0
20250302 194700;1.260310;1.260320;1.260190;1.260190;0
20250302 194800;1.260220;1.260250;1.260100;1.260120;0
20250302 194900;1.260130;1.260230;1.260010;1.260210;0
20250302 195000;1.260220;1.260340;1.260210;1.260310;0
20250302 195100;1.260330;1.260380;1.260170;1.260190;0
20250302 195200;1.260200;1.260290;1.260110;1.260140;0
20250302 195300;1.260140;1.260420;1.260120;1.260340;0
20250302 195400;1.260340;1.260490;1.260300;1.260340;0
20250302 195500;1.260350;1.260420;1.260180;1.260290;0
20250302 195600;1.260290;1.260430;1.260290;1.260350;0
20250302 195700;1.260340;1.260540;1.260340;1.260470;0
20250302 195800;1.260450;1.260460;1.260260;1.260300;0
20250302 195900;1.260310;1.260340;1.260190;1.260220;0
20250302 200000;1.260230;1.260300;1.260010;1.260290;0
20250302 200100;1.260280;1.260410;1.260220;1.260350;0
20250302 200200;1.260360;1.260520;1.260340;1.260450;0
20250302 200300;1.260450;1.260750;1.260440;1.260610;0
20250302 200400;1.260620;1.260670;1.260510;1.260610;0
20250302 200500;1.260620;1.260660;1.260380;1.260500;0
20250302 200600;1.260510;1.260830;1.260510;1.260820;0
20250302 200700;1.260840;1.260870;1.260690;1.260840;0
20250302 200800;1.260850;1.261000;1.260820;1.260950;0
20250302 200900;1.260970;1.261200;1.260940;1.261120;0
20250302 201000;1.261090;1.261160;1.260920;1.260960;0
20250302 201100;1.261050;1.261110;1.261010;1.261020;0
20250302 201200;1.261030;1.261150;1.260960;1.261140;0
20250302 201300;1.261130;1.261140;1.260990;1.261040;0
20250302 201400;1.261040;1.261040;1.260750;1.260800;0
20250302 201500;1.260810;1.260820;1.260610;1.260690;0
20250302 201600;1.260670;1.260760;1.260600;1.260630;0
20250302 201700;1.260600;1.260750;1.260490;1.260490;0
20250302 201800;1.260490;1.260720;1.260490;1.260610;0
20250302 201900;1.260600;1.260800;1.260590;1.260730;0
20250302 202000;1.260720;1.260930;1.260720;1.260930;0
20250302 202100;1.260910;1.260950;1.260730;1.260810;0
20250302 202200;1.260820;1.260970;1.260720;1.260730;0
20250302 202300;1.260750;1.260890;1.260700;1.260800;0
20250302 202400;1.260820;1.260920;1.260750;1.260870;0
20250302 202500;1.260860;1.260920;1.260800;1.260920;0
20250302 202600;1.260880;1.260910;1.260800;1.260880;0
20250302 202700;1.260900;1.260970;1.260840;1.260950;0
20250302 202800;1.260930;1.260940;1.260870;1.260900;0
20250302 202900;1.260900;1.260920;1.260810;1.260810;0
20250302 203000;1.260830;1.261040;1.260770;1.261010;0
20250302 203100;1.261020;1.261070;1.260910;1.260990;0
20250302 203200;1.261000;1.261020;1.260740;1.260790;0
20250302 203300;1.260810;1.260910;1.260720;1.260900;0
20250302 203400;1.260890;1.260940;1.260810;1.260890;0
20250302 203500;1.260890;1.260970;1.260760;1.260960;0
20250302 203600;1.260980;1.261000;1.260850;1.260910;0
20250302 203700;1.260890;1.260890;1.260710;1.260800;0
20250302 203800;1.260810;1.261020;1.260710;1.261020;0
20250302 203900;1.261010;1.261100;1.261010;1.261050;0
20250302 204000;1.261040;1.261040;1.260700;1.260750;0
20250302 204100;1.260740;1.260820;1.260660;1.260810;0
20250302 204200;1.260830;1.260900;1.260810;1.260810;0
20250302 204300;1.260800;1.260840;1.260720;1.260720;0
20250302 204400;1.260750;1.260820;1.260680;1.260720;0
20250302 204500;1.260720;1.261020;1.260710;1.261000;0
20250302 204600;1.261020;1.261020;1.260900;1.260900;0
20250302 204700;1.260930;1.261040;1.260900;1.261040;0
20250302 204800;1.261050;1.261120;1.261000;1.261060;0
20250302 204900;1.261070;1.261070;1.260840;1.260980;0
20250302 205000;1.260950;1.261120;1.260910;1.261070;0
20250302 205100;1.261060;1.261070;1.260950;1.261020;0
20250302 205200;1.261010;1.261160;1.260970;1.261120;0
20250302 205300;1.261100;1.261220;1.261090;1.261110;0
20250302 205400;1.261150;1.261180;1.261050;1.261150;0
20250302 205500;1.261160;1.261350;1.261150;1.261330;0
20250302 205600;1.261340;1.261350;1.261130;1.261130;0
20250302 205700;1.261130;1.261140;1.261040;1.261110;0
20250302 205800;1.261120;1.261120;1.260880;1.260960;0
20250302 205900;1.260970;1.261000;1.260830;1.260830;0
20250302 210000;1.260840;1.260890;1.260820;1.260840;0
20250302 210100;1.260860;1.260900;1.260630;1.260730;0
20250302 210200;1.260730;1.260730;1.260610;1.260710;0
20250302 210300;1.260720;1.260750;1.260610;1.260620;0
20250302 210400;1.260630;1.260720;1.260610;1.260720;0
20250302 210500;1.260710;1.260890;1.260710;1.260850;0
20250302 210600;1.260850;1.260870;1.260800;1.260830;0
20250302 210700;1.260850;1.260960;1.260850;1.260930;0
20250302 210800;1.260930;1.261050;1.260930;1.261010;0
20250302 210900;1.260990;1.261040;1.260920;1.260960;0
20250302 211000;1.260960;1.261130;1.260960;1.261110;0
20250302 211100;1.261120;1.261220;1.261100;1.261180;0
20250302 211200;1.261190;1.261220;1.261090;1.261100;0
20250302 211300;1.261100;1.261160;1.261090;1.261110;0
20250302 211400;1.261100;1.261140;1.261090;1.261120;0
20250302 211500;1.261080;1.261130;1.261070;1.261100;0
20250302 211600;1.261130;1.261140;1.260840;1.260850;0
20250302 211700;1.260860;1.260940;1.260810;1.260880;0
20250302 211800;1.260920;1.260940;1.260830;1.260940;0
20250302 211900;1.260950;1.261050;1.260910;1.261050;0
20250302 212000;1.261050;1.261210;1.260960;1.261020;0
20250302 212100;1.261020;1.261020;1.260970;1.261010;0
20250302 212200;1.261020;1.261090;1.260960;1.261070;0
20250302 212300;1.261060;1.261170;1.261050;1.261120;0
20250302 212400;1.261100;1.261120;1.261050;1.261060;0
20250302 212500;1.261060;1.261100;1.261020;1.261090;0
20250302 212600;1.261100;1.261140;1.261090;1.261120;0
20250302 212700;1.261120;1.261130;1.260890;1.260940;0
20250302 212800;1.260920;1.260940;1.260860;1.260910;0
20250302 212900;1.260900;1.260910;1.260690;1.260740;0
20250302 213000;1.260710;1.260740;1.260470;1.260740;0
20250302 213100;1.260720;1.260730;1.260620;1.260620;0
20250302 213200;1.260640;1.260740;1.260640;1.260700;0
20250302 213300;1.260690;1.260720;1.260640;1.260680;0
20250302 213400;1.260670;1.260770;1.260670;1.260760;0
20250302 213500;1.260730;1.260980;1.260730;1.260930;0
20250302 213600;1.260950;1.261040;1.260940;1.261030;0
20250302 213700;1.261030;1.261100;1.261020;1.261040;0
20250302 213800;1.261030;1.261030;1.260900;1.261030;0
20250302 213900;1.261000;1.261000;1.260750;1.260810;0
20250302 214000;1.260800;1.261020;1.260760;1.261020;0
20250302 214100;1.261040;1.261110;1.260910;1.260930;0
